llm_model_name,dataset_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,19,1,330825110,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,20,1,330883198,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,21,1,330943388,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,22,1,331003012,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,23,1,331063748,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,24,1,331124163,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,25,1,331185943,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,26,1,331246574,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,27,1,331309239,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,28,1,331369973,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,29,1,331431660,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,30,1,331498902,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,31,1,331560824,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,32,1,331743836,8,505,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,33,1,331911330,8,506,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,34,1,331990119,7,15,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,35,1,332057099,6,0,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,36,1,332121649,5,0,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,37,1,332186419,4,0,4,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,38,1,332250858,3,0,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,39,1,332316216,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,40,1,332378934,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,41,1,332442268,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,42,1,332504888,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,43,1,332565782,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,44,1,332628248,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,45,1,332688752,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,46,1,332752455,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,47,1,332813785,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,48,1,332876015,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,49,1,332937129,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,50,1,333005181,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,51,1,333066372,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,52,1,333128913,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,53,1,333189773,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,54,1,333252836,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,55,1,333314159,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,56,1,333373280,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,57,1,333437205,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,58,1,333497655,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,59,1,333560506,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,60,1,333621389,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,61,1,333682738,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,62,1,333743001,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,63,1,333811806,1,0,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,64,0,333825895,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,65,0,333827008,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,66,0,333828079,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,67,0,333839559,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,68,0,333846392,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,69,0,333855672,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,70,0,333861322,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,71,0,333870498,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,72,0,334093519,4,512,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,73,0,334259295,6,509,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,74,0,334336674,8,94,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,75,0,334397792,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,76,0,334458868,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,77,0,334522144,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,78,0,334584708,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,79,0,334642946,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,80,0,334704582,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,81,0,334765622,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,82,0,334827241,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,83,0,334888067,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,84,0,334949718,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,85,0,335009582,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,86,0,335075210,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,87,0,335137107,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,88,0,335198649,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,89,0,335257217,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,90,0,335318793,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,91,0,335379960,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,92,0,335441596,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,93,0,335501889,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,94,0,335562981,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,95,0,335623748,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,96,0,335687460,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,97,0,335747723,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,98,0,335809437,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,99,0,335869217,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,100,0,335929175,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,101,0,335990804,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,102,0,336053152,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,103,0,336113942,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,104,0,336175294,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,105,0,336235992,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,106,0,336296844,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,107,0,336357216,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,108,0,336421110,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,109,0,336482216,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,110,0,336540571,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,111,0,336602063,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,112,0,336661410,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,113,0,336726565,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,114,0,336786719,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,115,0,336847813,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,116,0,336908519,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,117,0,336974942,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,118,0,337036946,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,119,0,337097491,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,120,0,337156625,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,121,0,337218305,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,122,0,337279150,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,123,0,337340156,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,124,0,337401163,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,125,0,337461357,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,126,0,337521996,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,127,0,337582970,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,128,0,337643921,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,129,0,337704693,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,130,0,337764631,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,131,0,337823986,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,132,0,337884842,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,133,0,337944941,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,134,0,338006320,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,135,0,338067321,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,136,0,338129093,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,137,0,338189399,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,138,0,338250185,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,139,0,338311791,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,140,0,338372449,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,141,0,338430299,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,142,0,338491114,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,143,0,338551978,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,144,0,338612398,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,145,0,338673887,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,146,0,338735802,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,147,0,338796230,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,148,0,338857448,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,149,0,338917273,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,150,0,338979283,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,151,0,339041250,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,152,0,339101106,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,153,0,339161964,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,154,0,339222604,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,155,0,339283495,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,156,0,339344940,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,157,0,339406670,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,158,0,339467951,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,159,0,339543530,8,11,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,160,0,339603815,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,161,0,339665801,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,162,0,339725470,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,163,0,339786487,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,164,0,339847232,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,165,0,339907575,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,166,0,339967160,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,167,0,340028359,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,168,0,340090540,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,169,0,340150607,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,170,0,340210378,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,171,0,340270919,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,172,0,340330815,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,173,0,340389361,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,174,0,340451141,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,175,0,340510785,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,176,0,340571313,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,177,0,340631203,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,178,0,340692303,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,179,0,340753714,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,180,0,340813789,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,181,0,340875955,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,182,0,340936735,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,183,0,340997471,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,184,0,341056917,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,185,0,341121205,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,186,0,341289974,8,481,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,187,0,341370624,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,188,0,341440007,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,189,0,341516079,8,44,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,190,0,341580786,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,191,0,341641648,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,192,0,341702215,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,193,0,341763464,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,194,0,341823903,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,195,0,341884825,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,196,0,341944477,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,197,0,342006051,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,198,0,342066378,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,199,0,342128242,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,200,0,342188710,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,201,0,342248227,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,202,0,342308615,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,203,0,342370082,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,204,0,342429356,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,205,0,342490846,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,206,0,342551542,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,207,0,342611787,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,208,0,342673982,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,209,0,342735108,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,210,0,342796752,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,211,0,342857354,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,212,0,342916981,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,213,0,342977087,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,214,0,343038217,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,215,0,343132828,8,18,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,216,0,343194818,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,217,0,343256060,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,218,0,343316732,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,219,0,343377421,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,220,0,343437537,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,221,0,343506359,8,42,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,222,0,343567013,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,223,0,343627006,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,224,0,343691645,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,225,0,343753342,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,226,0,343814340,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,227,0,343875619,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,228,0,343935620,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,229,0,343996239,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,230,0,344055899,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,231,0,344115185,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,232,0,344176351,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,233,0,344238097,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,234,0,344298913,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,235,0,344361158,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,236,0,344421674,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,237,0,344481054,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,238,0,344541586,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,239,0,344602560,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,240,0,344663770,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,241,0,344723996,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,242,0,344783570,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,243,0,344844022,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,244,0,344905250,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,245,0,344966844,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,246,0,345028361,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,247,0,345088669,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,248,0,345148334,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,249,0,345209399,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,250,0,345270412,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,251,0,345330998,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,252,0,345393819,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,253,0,345453607,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,254,0,345515084,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,255,0,345575634,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,256,0,345636137,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,257,0,345696132,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,258,0,345757601,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,259,0,345818007,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,260,0,345879949,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,261,0,345943484,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,262,0,346005178,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,263,0,346065405,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,264,0,346126539,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,265,0,346185088,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,266,0,346248068,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,512,0,10,267,0,346306764,8,0,8,0,0,0
