llm_model_name,dataset_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,38,1,110351868,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,39,1,110435221,8,122,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,40,1,110503284,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,41,1,110574502,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,42,1,110651867,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,43,1,110724573,7,57,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,44,1,110784914,7,0,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,45,1,110845346,7,0,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,46,1,110905301,7,0,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,47,1,110968779,6,0,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,48,1,111028397,6,0,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,49,1,111086827,6,0,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,50,1,111147234,6,0,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,51,1,111215432,5,0,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,52,1,111275485,5,0,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,53,1,111336426,5,0,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,54,1,111396387,5,0,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,55,1,111461585,4,0,4,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,56,1,111521990,4,0,4,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,57,1,111582096,4,0,4,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,58,1,111640068,4,0,4,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,59,1,111703612,3,0,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,60,1,111764371,3,0,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,61,1,111825477,3,0,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,62,1,111886515,3,0,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,63,1,111950729,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,64,1,112011721,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,65,1,112073430,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,66,1,112134494,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,67,1,112193944,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,68,1,112252717,2,0,2,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,69,1,112337208,1,0,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,70,1,112399275,1,0,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,71,1,112459931,1,0,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,72,1,112520784,1,0,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,73,0,112533461,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,74,0,112534203,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,75,0,112534936,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,76,0,112547270,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,77,0,112552589,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,78,0,112560275,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,79,0,112567159,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,80,0,112574981,0,0,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,81,0,112714663,2,128,0,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,82,0,112780888,2,127,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,83,0,112860409,4,127,1,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,84,0,112930605,4,125,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,85,0,112999246,4,125,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,86,0,113074924,4,125,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,87,0,113158379,4,125,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,88,0,113240993,6,125,3,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,89,0,113314353,8,108,5,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,90,0,113375052,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,91,0,113434923,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,92,0,113495138,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,93,0,113554037,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,94,0,113614231,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,95,0,113674643,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,96,0,113734551,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,97,0,113794649,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,98,0,113854946,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,99,0,113913690,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,100,0,113973303,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,101,0,114033060,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,102,0,114093637,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,103,0,114153793,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,104,0,114216217,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,105,0,114275756,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,106,0,114336597,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,107,0,114396628,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,108,0,114456725,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,109,0,114515883,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,110,0,114576108,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,111,0,114635999,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,112,0,114695833,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,113,0,114755412,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,114,0,114815809,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,115,0,114875353,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,116,0,114935307,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,117,0,114993630,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,118,0,115051412,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,119,0,115111399,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,120,0,115171556,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,121,0,115232002,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,122,0,115292660,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,123,0,115352634,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,124,0,115413516,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,125,0,115474000,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,126,0,115534065,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,127,0,115593667,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,128,0,115652048,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,129,0,115711669,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,130,0,115772157,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,131,0,115832569,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,132,0,115892792,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,133,0,115953103,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,134,0,116015514,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,135,0,116075695,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,136,0,116136172,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,137,0,116196035,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,138,0,116253368,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,139,0,116312201,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,140,0,116373421,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,141,0,116433778,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,142,0,116495068,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,143,0,116555077,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,144,0,116615025,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,145,0,116674042,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,146,0,116733799,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,147,0,116793244,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,148,0,116849498,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,149,0,116909673,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,150,0,116969869,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,151,0,117029671,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,152,0,117090355,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,153,0,117149415,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,154,0,117209058,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,155,0,117268218,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,156,0,117328816,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,157,0,117388635,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,158,0,117447679,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,159,0,117508420,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,160,0,117569009,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,161,0,117628471,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,162,0,117688638,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,163,0,117748707,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,164,0,117808962,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,165,0,117868629,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,166,0,117929115,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,167,0,117989429,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,168,0,118062972,8,11,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,169,0,118119907,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,170,0,118181103,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,171,0,118241555,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,172,0,118303195,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,173,0,118362799,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,174,0,118423221,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,175,0,118483478,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,176,0,118544312,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,177,0,118604323,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,178,0,118665298,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,179,0,118723615,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,180,0,118783852,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,181,0,118844680,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,182,0,118904781,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,183,0,118965012,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,184,0,119026273,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,185,0,119086464,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,186,0,119147453,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,187,0,119206814,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,188,0,119267047,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,189,0,119324912,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,190,0,119380880,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,191,0,119440436,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,192,0,119500853,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,193,0,119560666,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,194,0,119621556,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,195,0,119681539,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,196,0,119741645,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,197,0,119801207,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,198,0,119875617,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,199,0,119944901,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,200,0,120016962,8,121,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,201,0,120117229,8,122,6,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,202,0,120182839,8,40,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,203,0,120242696,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,204,0,120304017,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,205,0,120364486,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,206,0,120424588,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,207,0,120484517,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,208,0,120544471,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,209,0,120602845,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,210,0,120661602,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,211,0,120721275,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,212,0,120781000,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,213,0,120840897,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,214,0,120900676,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,215,0,120959981,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,216,0,121019397,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,217,0,121078734,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,218,0,121138534,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,219,0,121197804,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,220,0,121255412,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,221,0,121315205,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,222,0,121375642,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,223,0,121436055,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,224,0,121496361,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,225,0,121555559,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,226,0,121615824,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,227,0,121677577,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,228,0,121738414,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,229,0,121798043,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,230,0,121869659,8,18,7,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,231,0,121929868,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,232,0,121990100,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,233,0,122049813,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,234,0,122111028,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,235,0,122171164,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,236,0,122232105,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,237,0,122292107,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,238,0,122351749,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,239,0,122411386,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,240,0,122470942,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,241,0,122526458,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,242,0,122586535,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,243,0,122646411,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,244,0,122708115,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,245,0,122768565,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,246,0,122828913,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,247,0,122888496,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,248,0,122948150,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,249,0,123007545,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,250,0,123068202,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,251,0,123125184,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,252,0,123186153,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,253,0,123246010,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,254,0,123306615,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,255,0,123366384,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,256,0,123425806,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,257,0,123485761,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,258,0,123545541,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,259,0,123605972,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,260,0,123666618,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,261,0,123725152,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,262,0,123783422,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,263,0,123842707,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,264,0,123902224,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,265,0,123961607,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,266,0,124021363,8,0,8,0,0,0
meta-llama/llama-3.1-70b,wildchat,4,8,128,0,10,267,0,124081019,8,0,8,0,0,0
